race_id,venue_slug,date,race_no,lineup,ni_sha_tan,san_ren_tan,san_ren_fuku,wide,banum,player_name,pref,age,term,player_class,running_style,gear,race_score,mark,mark_num,win_rate_4m,top2_rate_4m,top3_rate_4m,nige_4m,maku_4m,rank,agari,finish_type,margin,win_lose
8320260501010003,kurume,2026-05-01,3,◎1 ○3 注4 △5 ×2 ▲6,,,,,1,田村 純一  福,島,39,92,A3,両,3.92,76.23,◎,6,42.8,57.1,71.4,1,8,,,,,
8320260501010003,kurume,2026-05-01,3,◎1 ○3 注4 △5 ×2 ▲6,,,,,2,米原 大輔  沖,縄,45,86,A3,追,3.86,73.79,×,1,16.6,45.8,62.5,0,0,,,,,
8320260501010003,kurume,2026-05-01,3,◎1 ○3 注4 △5 ×2 ▲6,,,,,3,亀井 道佳  宮,城,48,83,A3,追,3.92,71.87,○,5,0.0,12.5,45.8,0,0,,,,,
8320260501010003,kurume,2026-05-01,3,◎1 ○3 注4 △5 ×2 ▲6,,,,,4,前川 裕希,北海道,49,95,A3,追,3.92,69.25,注,2,0.0,16.6,33.3,0,0,,,,,
8320260501010003,kurume,2026-05-01,3,◎1 ○3 注4 △5 ×2 ▲6,,,,,5,楠本 政明  福,岡,30,123,A3,逃,3.92,68.42,△,4,11.5,34.6,46.1,7,1,,,,,
8320260501010003,kurume,2026-05-01,3,◎1 ○3 注4 △5 ×2 ▲6,,,,,6,森下 忠夫  高,知,53,69,A3,追,3.92,67.95,▲,3,0.0,8.6,34.7,0,0,,,,,
8320260501010003,kurume,2026-05-01,3,◎1 ○3 注4 △5 ×2 ▲6,,,,,7,山内 大作  静,岡,50,75,A3,追,3.85,65.77,nan,0,0.0,0.0,3.7,0,0,,,,,
8320260501010004,kurume,2026-05-01,4,◎1 ○2 注4 ×3 △5 ▲7,,,,,1,土生 智徳  大,阪,29,127,A3,逃,3.92,76.93,◎,6,46.6,80.0,83.3,12,10,,,,,
8320260501010004,kurume,2026-05-01,4,◎1 ○2 注4 ×3 △5 ▲7,,,,,2,吉川 悟  大,阪,49,79,A3,追,3.92,74.41,○,5,16.6,41.6,66.6,0,0,,,,,
8320260501010004,kurume,2026-05-01,4,◎1 ○2 注4 ×3 △5 ▲7,,,,,3,山口 直樹,神奈川,30,123,A3,逃,3.85,70.38,×,1,22.2,38.8,50.0,6,1,,,,,
8320260501010004,kurume,2026-05-01,4,◎1 ○2 注4 ×3 △5 ▲7,,,,,4,川本 恵二  兵,庫,50,78,A3,追,3.92,69.82,注,2,8.6,17.3,30.4,0,0,,,,,
8320260501010004,kurume,2026-05-01,4,◎1 ○2 注4 ×3 △5 ▲7,,,,,5,石川 一浩  静,岡,59,57,A3,追,3.92,68.72,△,4,0.0,13.0,26.0,0,0,,,,,
8320260501010004,kurume,2026-05-01,4,◎1 ○2 注4 ×3 △5 ▲7,,,,,6,吉田 英二  東,京,52,76,A3,追,3.92,66.62,▲,3,12.5,20.8,20.8,0,0,,,,,
8320260501010004,kurume,2026-05-01,4,◎1 ○2 注4 ×3 △5 ▲7,,,,,7,小林 高志  東,京,52,79,A3,追,3.92,66.57,nan,0,0.0,0.0,14.2,0,0,,,,,
8320260501010005,kurume,2026-05-01,5,×3 △2 注5 ◎1 ○4 ▲6,,,,,1,関口 朗斗  群,馬,22,127,A3,逃,3.92,77.33,◎,6,33.3,50.0,100.0,1,1,,,,,
8320260501010005,kurume,2026-05-01,5,×3 △2 注5 ◎1 ○4 ▲6,,,,,2,藤縄 洋介  兵,庫,45,89,A3,両,3.92,73.12,△,4,8.0,44.0,60.0,0,0,,,,,
8320260501010005,kurume,2026-05-01,5,×3 △2 注5 ◎1 ○4 ▲6,,,,,3,大中 拓磨  兵,庫,37,111,A3,逃,3.93,71.92,×,1,25.9,51.8,59.2,7,2,,,,,
8320260501010005,kurume,2026-05-01,5,×3 △2 注5 ◎1 ○4 ▲6,,,,,4,飯田 威文  埼,玉,54,67,A3,追,3.92,69.59,○,5,3.7,14.8,44.4,0,0,,,,,
8320260501010005,kurume,2026-05-01,5,×3 △2 注5 ◎1 ○4 ▲6,,,,,5,南 蓮,和歌山,26,115,A3,追,3.93,69.41,注,2,11.1,16.6,33.3,0,0,,,,,
8320260501010005,kurume,2026-05-01,5,×3 △2 注5 ◎1 ○4 ▲6,,,,,6,桂馬 将人  福,島,44,89,A3,両,3.92,68.85,▲,3,9.5,23.8,33.3,0,0,,,,,
8320260501010005,kurume,2026-05-01,5,×3 △2 注5 ◎1 ○4 ▲6,,,,,7,清水 広幸  愛,知,59,57,A3,追,3.85,62.00,nan,0,0.0,0.0,0.0,0,0,,,,,
8320260501010006,kurume,2026-05-01,6,◎1 ○2 △4 ▲7 ×6 注5,,,,,1,邊見 祐太  新,潟,29,119,A3,逃,3.92,77.70,◎,6,57.1,76.1,80.9,13,2,,,,,
8320260501010006,kurume,2026-05-01,6,◎1 ○2 △4 ▲7 ×6 注5,,,,,2,中村 淳  栃,木,54,69,A3,追,3.85,71.92,○,5,18.5,44.4,55.5,0,0,,,,,
8320260501010006,kurume,2026-05-01,6,◎1 ○2 △4 ▲7 ×6 注5,,,,,3,高田 大輔  岡,山,36,97,A3,追,3.93,68.86,注,2,13.3,26.6,40.0,0,1,,,,,
8320260501010006,kurume,2026-05-01,6,◎1 ○2 △4 ▲7 ×6 注5,,,,,4,佐川 拓也  福,島,36,99,A3,両,3.86,68.84,△,4,7.1,14.2,28.5,0,0,,,,,
8320260501010006,kurume,2026-05-01,6,◎1 ○2 △4 ▲7 ×6 注5,,,,,5,三登 誉哲  広,島,39,100,A3,両,3.83,65.66,×,1,0.0,0.0,11.1,0,0,,,,,
8320260501010006,kurume,2026-05-01,6,◎1 ○2 △4 ▲7 ×6 注5,,,,,6,田村 裕也  徳,島,30,113,A3,逃,3.92,65.64,▲,3,10.7,21.4,32.1,3,1,,,,,
8320260501010006,kurume,2026-05-01,6,◎1 ○2 △4 ▲7 ×6 注5,,,,,7,齋藤 明,北海道,58,61,A3,追,3.92,63.71,nan,0,0.0,0.0,4.7,0,0,,,,,
8320260501010007,kurume,2026-05-01,7,◎1 ○2 ×4 ▲7 △6 注3,,,,,1,吉野 太晟  岡,山,24,127,A3,逃,3.92,78.66,◎,6,66.6,83.3,87.5,18,2,,,,,
8320260501010007,kurume,2026-05-01,7,◎1 ○2 ×4 ▲7 △6 注3,,,,,2,山原 利秀  高,知,57,63,A3,追,3.92,74.33,○,5,8.3,41.6,58.3,0,0,,,,,
8320260501010007,kurume,2026-05-01,7,◎1 ○2 ×4 ▲7 △6 注3,,,,,3,鈴木 広人,神奈川,42,99,A3,両,3.93,70.95,△,4,20.8,45.8,50.0,0,4,,,,,
8320260501010007,kurume,2026-05-01,7,◎1 ○2 ×4 ▲7 △6 注3,,,,,4,近藤 直幹  徳,島,52,75,A3,追,3.92,70.83,×,1,10.0,30.0,60.0,0,0,,,,,
8320260501010007,kurume,2026-05-01,7,◎1 ○2 ×4 ▲7 △6 注3,,,,,5,石井 孝  千,葉,54,68,A3,追,3.85,68.75,注,2,4.1,12.5,33.3,0,0,,,,,
8320260501010007,kurume,2026-05-01,7,◎1 ○2 ×4 ▲7 △6 注3,,,,,6,高森 圭介  栃,木,48,83,A3,追,3.92,68.14,nan,0,14.8,22.2,33.3,0,0,,,,,
8320260501010007,kurume,2026-05-01,7,◎1 ○2 ×4 ▲7 △6 注3,,,,,7,駒井 大輔  東,京,51,98,A3,両,3.93,63.10,▲,3,0.0,0.0,0.0,0,0,,,,,
