race_id,venue_slug,date,race_no,lineup,ni_sha_tan,san_ren_tan,san_ren_fuku,banum,player_name,pref,age,term,player_class,running_style,gear,race_score,rank,agari,finish_type,margin,win_lose,mark,mark_num,win_rate_4m,top2_rate_4m,top3_rate_4m,nige_4m,maku_4m,close_time,wide
6120260423020005,tamano,2026-04-24,5,◎2 ○4 △7 注5 ×1 ▲3,2-4  160円(1),2-4-7  220円(1),2=4=7  180円(1),2,木村 優駿  埼,玉,20,127,A3,逃,3.77,78.18,1,11.6,逃,,正攻法逃げ,◎,6.0,51.8,85.1,85.1,21.0,0.0,,2=4  110円(1)  2=7  170円(3)  4=7  160円(2) / 2=4  110円(1)  2=7  170円(3)  4=7  160円(2)
6120260423020005,tamano,2026-04-24,5,◎2 ○4 △7 注5 ×1 ▲3,2-4  160円(1),2-4-7  220円(1),2=4=7  180円(1),3,曽我部 匡史  愛,媛,52,82,A3,追,3.92,71.77,5,11.5,,３/４車身,追上４番手,▲,3.0,3.7,29.6,44.4,0.0,1.0,,2=4  110円(1)  2=7  170円(3)  4=7  160円(2) / 2=4  110円(1)  2=7  170円(3)  4=7  160円(2)
6120260423020005,tamano,2026-04-24,5,◎2 ○4 △7 注5 ×1 ▲3,2-4  160円(1),2-4-7  220円(1),2=4=7  180円(1),4,工藤 考生  埼,玉,44,90,A3,追,3.92,70.72,2,11.5,ク,１車身,木村マーク,○,5.0,12.1,21.2,48.4,0.0,0.0,,2=4  110円(1)  2=7  170円(3)  4=7  160円(2) / 2=4  110円(1)  2=7  170円(3)  4=7  160円(2)
6120260423020005,tamano,2026-04-24,5,◎2 ○4 △7 注5 ×1 ▲3,2-4  160円(1),2-4-7  220円(1),2=4=7  180円(1),5,田山 誠  長,崎,39,96,A3,逃,3.93,69.96,7,11.6,,３車身,機を逸して,注,2.0,33.3,48.1,48.1,6.0,6.0,,2=4  110円(1)  2=7  170円(3)  4=7  160円(2) / 2=4  110円(1)  2=7  170円(3)  4=7  160円(2)
6120260423020005,tamano,2026-04-24,5,◎2 ○4 △7 注5 ×1 ▲3,2-4  160円(1),2-4-7  220円(1),2=4=7  180円(1),6,米倉 剛志  千,葉,43,89,A3,逃,3.85,65.0,6,11.1,,１車身,単騎動無く,,0.0,5.5,16.6,27.7,3.0,0.0,,2=4  110円(1)  2=7  170円(3)  4=7  160円(2) / 2=4  110円(1)  2=7  170円(3)  4=7  160円(2)
6120260423020005,tamano,2026-04-24,5,◎2 ○4 △7 注5 ×1 ▲3,2-4  160円(1),2-4-7  220円(1),2=4=7  180円(1),7,齋藤 昌太  栃,木,39,93,A3,追,3.92,69.81,3,11.5,,３/４車身,先制３番手,△,4.0,9.0,24.2,42.4,0.0,0.0,,2=4  110円(1)  2=7  170円(3)  4=7  160円(2) / 2=4  110円(1)  2=7  170円(3)  4=7  160円(2)
6120260423020006,tamano,2026-04-24,6,○1 ◎5 ×7 注3 △6 ▲2,5-7  470円(2),"5-7-4  6,710円(22)","4=5=7  3,540円(14)",1,菅田 謙仁  宮,城,33,109,A2,両,3.92,82.2,5,12.5,,１/８車輪,突張り先行,○,5.0,9.0,18.1,31.8,1.0,0.0,,"4=5  540円(10)  4=7  1,380円(18)  5=7  190円(1) / 4=5  540円(10)  4=7  1,380円(18)  5=7  190円(1)"
6120260423020006,tamano,2026-04-24,6,○1 ◎5 ×7 注3 △6 ▲2,5-7  470円(2),"5-7-4  6,710円(22)","4=5=7  3,540円(14)",2,関根 彰人  沖,縄,37,94,A2,追,3.93,81.89,6,12.0,,２車身,松本追切替,△,4.0,5.2,26.3,36.8,0.0,0.0,,"4=5  540円(10)  4=7  1,380円(18)  5=7  190円(1) / 4=5  540円(10)  4=7  1,380円(18)  5=7  190円(1)"
6120260423020006,tamano,2026-04-24,6,○1 ◎5 ×7 注3 △6 ▲2,5-7  470円(2),"5-7-4  6,710円(22)","4=5=7  3,540円(14)",3,内村 泰三  山,口,52,72,A2,追,3.92,83.0,4,12.0,,３/４車身,４番手踏も,,0.0,8.3,20.8,33.3,0.0,0.0,,"4=5  540円(10)  4=7  1,380円(18)  5=7  190円(1) / 4=5  540円(10)  4=7  1,380円(18)  5=7  190円(1)"
6120260423020006,tamano,2026-04-24,6,○1 ◎5 ×7 注3 △6 ▲2,5-7  470円(2),"5-7-4  6,710円(22)","4=5=7  3,540円(14)",4,太田黒 大心  熊,本,51,74,A1,追,3.85,84.56,3,11.8,,１車輪,切替え鋭く,▲,3.0,3.8,15.3,23.0,0.0,0.0,,"4=5  540円(10)  4=7  1,380円(18)  5=7  190円(1) / 4=5  540円(10)  4=7  1,380円(18)  5=7  190円(1)"
6120260423020006,tamano,2026-04-24,6,○1 ◎5 ×7 注3 △6 ▲2,5-7  470円(2),"5-7-4  6,710円(22)","4=5=7  3,540円(14)",5,佐山 俊樹  埼,玉,36,97,A1,追,3.92,85.11,1,12.2,差,,菅田乗り交,◎,6.0,20.0,20.0,40.0,0.0,0.0,,"4=5  540円(10)  4=7  1,380円(18)  5=7  190円(1) / 4=5  540円(10)  4=7  1,380円(18)  5=7  190円(1)"
6120260423020006,tamano,2026-04-24,6,○1 ◎5 ×7 注3 △6 ▲2,5-7  470円(2),"5-7-4  6,710円(22)","4=5=7  3,540円(14)",6,松本 一志  宮,崎,29,117,A2,逃,3.85,79.77,7,13.0,,大差,カマせずに,注,2.0,7.4,18.5,29.6,5.0,0.0,,"4=5  540円(10)  4=7  1,380円(18)  5=7  190円(1) / 4=5  540円(10)  4=7  1,380円(18)  5=7  190円(1)"
6120260423020006,tamano,2026-04-24,6,○1 ◎5 ×7 注3 △6 ▲2,5-7  470円(2),"5-7-4  6,710円(22)","4=5=7  3,540円(14)",7,細川 貴史  広,島,45,87,A2,追,3.92,83.0,2,12.1,ク,３/４車輪,先制３番手,×,1.0,0.0,14.8,29.6,0.0,0.0,,"4=5  540円(10)  4=7  1,380円(18)  5=7  190円(1) / 4=5  540円(10)  4=7  1,380円(18)  5=7  190円(1)"
6120260423020007,tamano,2026-04-24,7,◎1 ○3 注6 △5 ×7 ▲4,3-1  370円(2),"3-1-4  2,080円(6)",1=3=4  580円(2),1,栗田 万生  千,葉,32,111,A1,逃,3.92,82.9,2,11.7,捲,１/２車輪,１角捲って,◎,6.0,6.6,16.6,33.3,2.0,3.0,,1=3  130円(1)  1=4  260円(4)  3=4  330円(5) / 1=3  130円(1)  1=4  260円(4)  3=4  330円(5)
6120260423020007,tamano,2026-04-24,7,◎1 ○3 注6 △5 ×7 ▲4,3-1  370円(2),"3-1-4  2,080円(6)",1=3=4  580円(2),2,阪本 正和  長,崎,55,70,A2,追,3.92,78.77,4,11.5,,３/４車身,杉山に続き,▲,3.0,0.0,4.3,8.6,0.0,0.0,,1=3  130円(1)  1=4  260円(4)  3=4  330円(5) / 1=3  130円(1)  1=4  260円(4)  3=4  330円(5)
6120260423020007,tamano,2026-04-24,7,◎1 ○3 注6 △5 ×7 ▲4,3-1  370円(2),"3-1-4  2,080円(6)",1=3=4  580円(2),3,小川 巧  岡,山,59,57,A2,追,3.92,80.75,1,11.6,差,,栗田を交し,○,5.0,3.3,23.3,23.3,0.0,0.0,,1=3  130円(1)  1=4  260円(4)  3=4  330円(5) / 1=3  130円(1)  1=4  260円(4)  3=4  330円(5)
6120260423020007,tamano,2026-04-24,7,◎1 ○3 注6 △5 ×7 ▲4,3-1  370円(2),"3-1-4  2,080円(6)",1=3=4  580円(2),4,杉山 剛  福,岡,48,86,A2,両,3.92,82.07,3,11.5,,１/２車身,中園追切替,×,1.0,0.0,14.2,35.7,0.0,1.0,,1=3  130円(1)  1=4  260円(4)  3=4  330円(5) / 1=3  130円(1)  1=4  260円(4)  3=4  330円(5)
6120260423020007,tamano,2026-04-24,7,◎1 ○3 注6 △5 ×7 ▲4,3-1  370円(2),"3-1-4  2,080円(6)",1=3=4  580円(2),5,大久保 直也  徳,島,48,85,A2,両,3.92,77.51,7,13.2,,大差,最後方離れ,,0.0,0.0,0.0,6.8,0.0,0.0,,1=3  130円(1)  1=4  260円(4)  3=4  330円(5) / 1=3  130円(1)  1=4  260円(4)  3=4  330円(5)
6120260423020007,tamano,2026-04-24,7,◎1 ○3 注6 △5 ×7 ▲4,3-1  370円(2),"3-1-4  2,080円(6)",1=3=4  580円(2),6,水本 博行  岡,山,50,78,A2,追,3.92,0.0,5,11.7,,３/４車身,３番手続も,注,2.0,0.0,0.0,0.0,0.0,0.0,,1=3  130円(1)  1=4  260円(4)  3=4  330円(5) / 1=3  130円(1)  1=4  260円(4)  3=4  330円(5)
6120260423020007,tamano,2026-04-24,7,◎1 ○3 注6 △5 ×7 ▲4,3-1  370円(2),"3-1-4  2,080円(6)",1=3=4  580円(2),7,中園 朋亨  福,岡,39,93,A2,追,3.92,80.68,6,12.5,,７車身,逃がされて,△,4.0,0.0,9.0,22.7,0.0,0.0,,1=3  130円(1)  1=4  260円(4)  3=4  330円(5) / 1=3  130円(1)  1=4  260円(4)  3=4  330円(5)
6120260423020008,tamano,2026-04-24,8,◎7 ○5 △1 注2 ×3 ▲4,"7-6  2,900円(9)","7-6-1  19,340円(41)","1=6=7  4,810円(14)",1,森岡 正臣  高,知,50,75,A1,追,3.92,86.03,3,12.1,,１/２車輪,番手奪離れ,△,4.0,0.0,29.6,51.8,0.0,0.0,,"1=6  4,170円(21)  1=7  180円(1)  6=7  950円(10) / 1=6  4,170円(21)  1=7  180円(1)  6=7  950円(10)"
6120260423020008,tamano,2026-04-24,8,◎7 ○5 △1 注2 ×3 ▲4,"7-6  2,900円(9)","7-6-1  19,340円(41)","1=6=7  4,810円(14)",2,米嶋 賢二  長,崎,51,77,A2,追,3.93,78.79,4,11.7,,１/２車輪,高比良追伸,注,2.0,0.0,0.0,12.5,0.0,0.0,,"1=6  4,170円(21)  1=7  180円(1)  6=7  950円(10) / 1=6  4,170円(21)  1=7  180円(1)  6=7  950円(10)"
6120260423020008,tamano,2026-04-24,8,◎7 ○5 △1 注2 ×3 ▲4,"7-6  2,900円(9)","7-6-1  19,340円(41)","1=6=7  4,810円(14)",3,山崎 悟  茨,城,41,92,A2,追,3.92,83.29,7,12.7,,８車身,追上阻まれ,×,1.0,4.1,20.8,33.3,0.0,0.0,,"1=6  4,170円(21)  1=7  180円(1)  6=7  950円(10) / 1=6  4,170円(21)  1=7  180円(1)  6=7  950円(10)"
6120260423020008,tamano,2026-04-24,8,◎7 ○5 △1 注2 ×3 ▲4,"7-6  2,900円(9)","7-6-1  19,340円(41)","1=6=7  4,810円(14)",4,黒田 大介  愛,媛,52,77,A2,追,3.92,80.56,6,11.6,,１/２車輪,絡み阻まれ,▲,3.0,0.0,0.0,31.2,0.0,0.0,,"1=6  4,170円(21)  1=7  180円(1)  6=7  950円(10) / 1=6  4,170円(21)  1=7  180円(1)  6=7  950円(10)"
6120260423020008,tamano,2026-04-24,8,◎7 ○5 △1 注2 ×3 ▲4,"7-6  2,900円(9)","7-6-1  19,340円(41)","1=6=7  4,810円(14)",5,高比良 豪  福,岡,46,84,A1,追,3.92,83.84,5,11.9,,１/２車輪,競合い下げ,○,5.0,0.0,26.3,31.5,0.0,0.0,,"1=6  4,170円(21)  1=7  180円(1)  6=7  950円(10) / 1=6  4,170円(21)  1=7  180円(1)  6=7  950円(10)"
6120260423020008,tamano,2026-04-24,8,◎7 ○5 △1 注2 ×3 ▲4,"7-6  2,900円(9)","7-6-1  19,340円(41)","1=6=7  4,810円(14)",6,山本 淳,神奈川,50,94,A2,両,3.92,78.22,2,12.0,差,７車身,切替え伸び,,0.0,0.0,3.7,7.4,0.0,0.0,,"1=6  4,170円(21)  1=7  180円(1)  6=7  950円(10) / 1=6  4,170円(21)  1=7  180円(1)  6=7  950円(10)"
6120260423020008,tamano,2026-04-24,8,◎7 ○5 △1 注2 ×3 ▲4,"7-6  2,900円(9)","7-6-1  19,340円(41)","1=6=7  4,810円(14)",7,梶原 大地  福,岡,28,119,A2,逃,3.92,87.6,1,11.7,逃,,正攻法逃げ,◎,6.0,25.0,45.0,60.0,8.0,1.0,,"1=6  4,170円(21)  1=7  180円(1)  6=7  950円(10) / 1=6  4,170円(21)  1=7  180円(1)  6=7  950円(10)"
6120260423020009,tamano,2026-04-24,9,○4 ◎1 △7 ×6 注5 ▲2,"5-1  1,870円(7)","5-1-2  4,230円(19)",1=2=5  520円(2),1,山本 浩成  福,岡,27,119,A1,逃,3.92,93.52,2,11.4,捲,３/４車輪,番手併せ続,◎,6.0,42.8,57.1,66.6,2.0,7.0,,1=2  190円(3)  1=5  160円(1)  2=5  250円(5) / 1=2  190円(3)  1=5  160円(1)  2=5  250円(5)
6120260423020009,tamano,2026-04-24,9,○4 ◎1 △7 ×6 注5 ▲2,"5-1  1,870円(7)","5-1-2  4,230円(19)",1=2=5  520円(2),2,高橋 陽介  青,森,44,89,A1,追,3.93,91.28,3,11.6,,４車身,平根に離れ,注,2.0,37.5,37.5,62.5,0.0,0.0,,1=2  190円(3)  1=5  160円(1)  2=5  250円(5) / 1=2  190円(3)  1=5  160円(1)  2=5  250円(5)
6120260423020009,tamano,2026-04-24,9,○4 ◎1 △7 ×6 注5 ▲2,"5-1  1,870円(7)","5-1-2  4,230円(19)",1=2=5  520円(2),3,寺沼 将彦  東,京,33,111,A1,追,3.92,84.39,4,11.6,,１車輪,前離れ内突,▲,3.0,8.3,20.8,45.8,0.0,0.0,,1=2  190円(3)  1=5  160円(1)  2=5  250円(5) / 1=2  190円(3)  1=5  160円(1)  2=5  250円(5)
6120260423020009,tamano,2026-04-24,9,○4 ◎1 △7 ×6 注5 ▲2,"5-1  1,870円(7)","5-1-2  4,230円(19)",1=2=5  520円(2),4,林 昴  福,岡,24,119,A1,逃,3.92,89.3,7,12.9,,５車身,叩き赤板逃,○,5.0,38.4,53.8,61.5,4.0,3.0,,1=2  190円(3)  1=5  160円(1)  2=5  250円(5) / 1=2  190円(3)  1=5  160円(1)  2=5  250円(5)
6120260423020009,tamano,2026-04-24,9,○4 ◎1 △7 ×6 注5 ▲2,"5-1  1,870円(7)","5-1-2  4,230円(19)",1=2=5  520円(2),5,平根 優大  福,島,22,125,A2,逃,3.92,90.27,1,11.4,捲,,２角鋭捲り,×,1.0,31.8,54.5,77.2,7.0,4.0,,1=2  190円(3)  1=5  160円(1)  2=5  250円(5) / 1=2  190円(3)  1=5  160円(1)  2=5  250円(5)
6120260423020009,tamano,2026-04-24,9,○4 ◎1 △7 ×6 注5 ▲2,"5-1  1,870円(7)","5-1-2  4,230円(19)",1=2=5  520円(2),6,伊藤 太一  山,梨,43,91,A2,追,3.92,83.61,5,11.4,,３/４車輪,単騎後方に,,0.0,4.5,9.0,27.2,0.0,0.0,,1=2  190円(3)  1=5  160円(1)  2=5  250円(5) / 1=2  190円(3)  1=5  160円(1)  2=5  250円(5)
6120260423020009,tamano,2026-04-24,9,○4 ◎1 △7 ×6 注5 ▲2,"5-1  1,870円(7)","5-1-2  4,230円(19)",1=2=5  520円(2),7,吉永 好宏  広,島,51,80,A1,追,3.92,87.96,6,12.2,,６車身,山本に離れ,△,4.0,6.6,30.0,50.0,0.0,0.0,,1=2  190円(3)  1=5  160円(1)  2=5  250円(5) / 1=2  190円(3)  1=5  160円(1)  2=5  250円(5)
6120260423020010,tamano,2026-04-24,10,▲4 ×7 注3 ○5 ◎1 △2,"2-7  3,950円(14)","2-7-1  27,540円(76)","1=2=7  3,340円(11)",1,坂田 章  高,知,40,93,A1,追,3.92,92.66,3,11.6,,３/４車身,諸隈追切替,◎,6.0,20.8,41.6,66.6,0.0,0.0,,1=2  470円(6)  1=7  210円(2)  2=7  980円(12) / 1=2  470円(6)  1=7  210円(2)  2=7  980円(12)
6120260423020010,tamano,2026-04-24,10,▲4 ×7 注3 ○5 ◎1 △2,"2-7  3,950円(14)","2-7-1  27,540円(76)","1=2=7  3,340円(11)",2,石川 航大  宮,崎,26,123,A1,逃,3.92,87.92,1,11.3,捲,,２角鋭捲り,△,4.0,22.2,29.6,48.1,4.0,3.0,,1=2  470円(6)  1=7  210円(2)  2=7  980円(12) / 1=2  470円(6)  1=7  210円(2)  2=7  980円(12)
6120260423020010,tamano,2026-04-24,10,▲4 ×7 注3 ○5 ◎1 △2,"2-7  3,950円(14)","2-7-1  27,540円(76)","1=2=7  3,340円(11)",3,伊藤 奎  福,島,27,115,A1,追,3.92,89.54,4,11.8,,１車身,明田追えず,注,2.0,20.8,29.1,37.5,0.0,2.0,,1=2  470円(6)  1=7  210円(2)  2=7  980円(12) / 1=2  470円(6)  1=7  210円(2)  2=7  980円(12)
6120260423020010,tamano,2026-04-24,10,▲4 ×7 注3 ○5 ◎1 △2,"2-7  3,950円(14)","2-7-1  27,540円(76)","1=2=7  3,340円(11)",4,添田 龍児,神奈川,25,121,A1,逃,3.92,87.12,7,12.9,,４車身,叩き赤板逃,▲,3.0,15.1,42.4,54.5,4.0,7.0,,1=2  470円(6)  1=7  210円(2)  2=7  980円(12) / 1=2  470円(6)  1=7  210円(2)  2=7  980円(12)
6120260423020010,tamano,2026-04-24,10,▲4 ×7 注3 ○5 ◎1 △2,"2-7  3,950円(14)","2-7-1  27,540円(76)","1=2=7  3,340円(11)",5,諸隈 健太郎  高,知,25,127,A2,逃,3.92,90.5,5,11.8,,１/２車身,後方捲上も,○,5.0,46.1,65.3,69.2,16.0,1.0,,1=2  470円(6)  1=7  210円(2)  2=7  980円(12) / 1=2  470円(6)  1=7  210円(2)  2=7  980円(12)
6120260423020010,tamano,2026-04-24,10,▲4 ×7 注3 ○5 ◎1 △2,"2-7  3,950円(14)","2-7-1  27,540円(76)","1=2=7  3,340円(11)",6,寺崎 祐樹  熊,本,38,97,A1,追,3.92,85.25,6,12.4,,６車身,石川に離れ,,0.0,25.0,33.3,45.8,0.0,0.0,,1=2  470円(6)  1=7  210円(2)  2=7  980円(12) / 1=2  470円(6)  1=7  210円(2)  2=7  980円(12)
6120260423020010,tamano,2026-04-24,10,▲4 ×7 注3 ○5 ◎1 △2,"2-7  3,950円(14)","2-7-1  27,540円(76)","1=2=7  3,340円(11)",7,明田 春喜,北海道,45,89,A2,追,3.92,92.2,2,11.7,ク,５車身,番手併急追,×,1.0,44.0,60.0,80.0,0.0,0.0,,1=2  470円(6)  1=7  210円(2)  2=7  980円(12) / 1=2  470円(6)  1=7  210円(2)  2=7  980円(12)
6120260423020011,tamano,2026-04-24,11,◎4 ○1 ▲5 注2 △6 ×7,4-2  590円(2),"4-2-5  5,390円(16)","2=4=5  3,850円(10)",1,山田 幸司,神奈川,54,78,A1,追,3.92,89.74,4,12.1,,１車身,番手競挟れ,○,5.0,3.7,25.9,55.5,0.0,0.0,,"2=4  290円(5)  2=5  1,970円(15)  4=5  280円(4) / 2=4  290円(5)  2=5  1,970円(15)  4=5  280円(4)"
6120260423020011,tamano,2026-04-24,11,◎4 ○1 ▲5 注2 △6 ×7,4-2  590円(2),"4-2-5  5,390円(16)","2=4=5  3,850円(10)",2,蒋野 翔太  徳,島,30,115,A1,逃,3.93,89.75,2,12.1,ク,３/４車身,内追上番手,注,2.0,8.3,29.1,45.8,0.0,2.0,,"2=4  290円(5)  2=5  1,970円(15)  4=5  280円(4) / 2=4  290円(5)  2=5  1,970円(15)  4=5  280円(4)"
6120260423020011,tamano,2026-04-24,11,◎4 ○1 ▲5 注2 △6 ×7,4-2  590円(2),"4-2-5  5,390円(16)","2=4=5  3,850円(10)",3,坂本 晃輝  佐,賀,47,81,A1,追,3.93,88.86,6,12.6,,２車身,成海共倒れ,×,1.0,26.0,47.8,47.8,0.0,0.0,,"2=4  290円(5)  2=5  1,970円(15)  4=5  280円(4) / 2=4  290円(5)  2=5  1,970円(15)  4=5  280円(4)"
6120260423020011,tamano,2026-04-24,11,◎4 ○1 ▲5 注2 △6 ×7,4-2  590円(2),"4-2-5  5,390円(16)","2=4=5  3,850円(10)",4,滝本 幸正  新,潟,27,121,A1,逃,3.92,96.4,1,12.1,逃,,突張り先行,◎,6.0,63.6,86.3,95.4,13.0,5.0,,"2=4  290円(5)  2=5  1,970円(15)  4=5  280円(4) / 2=4  290円(5)  2=5  1,970円(15)  4=5  280円(4)"
6120260423020011,tamano,2026-04-24,11,◎4 ○1 ▲5 注2 △6 ×7,4-2  590円(2),"4-2-5  5,390円(16)","2=4=5  3,850円(10)",5,春日 勇人  千,葉,50,82,A1,追,3.92,87.56,3,12.1,,１車身１/２,蒋野に切替,▲,3.0,3.8,26.9,42.3,0.0,0.0,,"2=4  290円(5)  2=5  1,970円(15)  4=5  280円(4) / 2=4  290円(5)  2=5  1,970円(15)  4=5  280円(4)"
6120260423020011,tamano,2026-04-24,11,◎4 ○1 ▲5 注2 △6 ×7,4-2  590円(2),"4-2-5  5,390円(16)","2=4=5  3,850円(10)",6,吉岡 篤志  徳,島,47,82,A2,追,3.92,83.86,5,12.1,,２車身,蒋野追阻れ,,0.0,16.6,29.1,41.6,0.0,0.0,,"2=4  290円(5)  2=5  1,970円(15)  4=5  280円(4) / 2=4  290円(5)  2=5  1,970円(15)  4=5  280円(4)"
6120260423020011,tamano,2026-04-24,11,◎4 ○1 ▲5 注2 △6 ×7,4-2  590円(2),"4-2-5  5,390円(16)","2=4=5  3,850円(10)",7,成海 大聖  大,分,27,123,A1,逃,3.92,88.25,7,12.8,,１車輪,仕掛外阻れ,△,4.0,40.7,48.1,59.2,8.0,3.0,,"2=4  290円(5)  2=5  1,970円(15)  4=5  280円(4) / 2=4  290円(5)  2=5  1,970円(15)  4=5  280円(4)"
8120260422030001,kokura,2026-04-24,1,◎1 ○3 △4 注5 ×2 ▲7,"1-7  2,860円(6)","1-7-2  11,260円(24)","1=2=7  2,960円(6)",1,伊藤 之人  東,京,43,90,A3,両,3.93,71.36,1,12.0,差,,,◎,6.0,9.0,33.3,57.5,2.0,0.0,,"1=2  420円(5)  1=7  560円(6)  2=7  1,280円(11) / 1=2  420円(5)  1=7  560円(6)  2=7  1,280円(11)"
8120260422030001,kokura,2026-04-24,1,◎1 ○3 △4 注5 ×2 ▲7,"1-7  2,860円(6)","1-7-2  11,260円(24)","1=2=7  2,960円(6)",2,阿部 利光  宮,城,51,77,A3,追,3.86,68.06,3,12.4,,１/８車輪,,×,1.0,3.3,10.0,23.3,0.0,0.0,,"1=2  420円(5)  1=7  560円(6)  2=7  1,280円(11) / 1=2  420円(5)  1=7  560円(6)  2=7  1,280円(11)"
8120260422030001,kokura,2026-04-24,1,◎1 ○3 △4 注5 ×2 ▲7,"1-7  2,860円(6)","1-7-2  11,260円(24)","1=2=7  2,960円(6)",3,吉田 英二  東,京,52,76,A3,追,3.92,67.87,4,12.1,,３/４車身,,○,5.0,9.0,21.2,30.3,0.0,0.0,,"1=2  420円(5)  1=7  560円(6)  2=7  1,280円(11) / 1=2  420円(5)  1=7  560円(6)  2=7  1,280円(11)"
8120260422030001,kokura,2026-04-24,1,◎1 ○3 △4 注5 ×2 ▲7,"1-7  2,860円(6)","1-7-2  11,260円(24)","1=2=7  2,960円(6)",4,小林 高志  東,京,52,79,A3,追,3.92,66.55,6,12.0,,１/４車輪,,△,4.0,0.0,3.7,14.8,0.0,0.0,,"1=2  420円(5)  1=7  560円(6)  2=7  1,280円(11) / 1=2  420円(5)  1=7  560円(6)  2=7  1,280円(11)"
8120260422030001,kokura,2026-04-24,1,◎1 ○3 △4 注5 ×2 ▲7,"1-7  2,860円(6)","1-7-2  11,260円(24)","1=2=7  2,960円(6)",5,梶原 亜湖  静,岡,55,73,A3,追,3.85,66.21,5,12.0,,３/４車身,,注,2.0,0.0,3.0,18.1,0.0,0.0,,"1=2  420円(5)  1=7  560円(6)  2=7  1,280円(11) / 1=2  420円(5)  1=7  560円(6)  2=7  1,280円(11)"
8120260422030001,kokura,2026-04-24,1,◎1 ○3 △4 注5 ×2 ▲7,"1-7  2,860円(6)","1-7-2  11,260円(24)","1=2=7  2,960円(6)",6,松尾 正人  熊,本,55,66,A3,追,3.92,64.86,失,,,,,,0.0,0.0,2.6,13.1,0.0,0.0,,"1=2  420円(5)  1=7  560円(6)  2=7  1,280円(11) / 1=2  420円(5)  1=7  560円(6)  2=7  1,280円(11)"
8120260422030001,kokura,2026-04-24,1,◎1 ○3 △4 注5 ×2 ▲7,"1-7  2,860円(6)","1-7-2  11,260円(24)","1=2=7  2,960円(6)",7,ラモス レオ  沖,縄,28,113,A3,逃,3.92,64.46,2,12.2,差,１/４車輪,,▲,3.0,3.3,10.0,16.6,2.0,0.0,,"1=2  420円(5)  1=7  560円(6)  2=7  1,280円(11) / 1=2  420円(5)  1=7  560円(6)  2=7  1,280円(11)"
8120260422030002,kokura,2026-04-24,2,×1 △4 注6 ◎7 ○2 ▲3,"4-1  2,090円(7)","4-1-2  6,990円(24)",1=2=4  610円(3),1,井上 将志  兵,庫,41,100,A3,両,3.92,71.77,2,12.6,逃,３/４車身,,×,1.0,7.4,25.9,48.1,0.0,1.0,,1=2  130円(1)  1=4  230円(4)  2=4  230円(3) / 1=2  130円(1)  1=4  230円(4)  2=4  230円(3)
8120260422030002,kokura,2026-04-24,2,×1 △4 注6 ◎7 ○2 ▲3,"4-1  2,090円(7)","4-1-2  6,990円(24)",1=2=4  610円(3),2,永田 隼一  福,岡,45,95,A3,逃,3.92,70.14,3,12.2,,タイヤ差,,◎,6.0,26.4,44.1,52.9,6.0,5.0,,1=2  130円(1)  1=4  230円(4)  2=4  230円(3) / 1=2  130円(1)  1=4  230円(4)  2=4  230円(3)
8120260422030002,kokura,2026-04-24,2,×1 △4 注6 ◎7 ○2 ▲3,"4-1  2,090円(7)","4-1-2  6,990円(24)",1=2=4  610円(3),3,仙石 淳  沖,縄,53,73,A3,追,3.85,69.17,4,12.1,,１/８車輪,,○,5.0,6.8,17.2,37.9,0.0,1.0,,1=2  130円(1)  1=4  230円(4)  2=4  230円(3) / 1=2  130円(1)  1=4  230円(4)  2=4  230円(3)
8120260422030002,kokura,2026-04-24,2,×1 △4 注6 ◎7 ○2 ▲3,"4-1  2,090円(7)","4-1-2  6,990円(24)",1=2=4  610円(3),4,塚本 諭  福,島,49,85,A3,追,3.85,66.66,1,12.4,差,,,△,4.0,3.7,11.1,22.2,1.0,0.0,,1=2  130円(1)  1=4  230円(4)  2=4  230円(3) / 1=2  130円(1)  1=4  230円(4)  2=4  230円(3)
8120260422030002,kokura,2026-04-24,2,×1 △4 注6 ◎7 ○2 ▲3,"4-1  2,090円(7)","4-1-2  6,990円(24)",1=2=4  610円(3),5,五十嵐 博一  熊,本,51,79,A3,追,3.85,66.59,6,12.0,,３/４車輪,,▲,3.0,0.0,11.1,29.6,0.0,0.0,,1=2  130円(1)  1=4  230円(4)  2=4  230円(3) / 1=2  130円(1)  1=4  230円(4)  2=4  230円(3)
8120260422030002,kokura,2026-04-24,2,×1 △4 注6 ◎7 ○2 ▲3,"4-1  2,090円(7)","4-1-2  6,990円(24)",1=2=4  610円(3),6,千澤 大輔  青,森,38,95,A3,追,3.85,66.2,5,12.4,,１/８車輪,,注,2.0,16.6,23.3,23.3,0.0,0.0,,1=2  130円(1)  1=4  230円(4)  2=4  230円(3) / 1=2  130円(1)  1=4  230円(4)  2=4  230円(3)
8120260422030002,kokura,2026-04-24,2,×1 △4 注6 ◎7 ○2 ▲3,"4-1  2,090円(7)","4-1-2  6,990円(24)",1=2=4  610円(3),7,吉竹 雄城  千,葉,36,99,A3,追,3.92,62.03,7,,,大差,,,0.0,0.0,0.0,3.5,0.0,0.0,,1=2  130円(1)  1=4  230円(4)  2=4  230円(3) / 1=2  130円(1)  1=4  230円(4)  2=4  230円(3)
